epoch,train_loss,val_loss,map_50,map_50_95,precision,recall,f1,lr,epoch_time_sec
1,0.7064086234171694,0.5584790782771841,0.17737571895122528,0.10899069905281067,0.4879002273082733,0.4926081597805023,0.4902428909240049,2.9999999999999997e-05,445.9590802192688
2,0.6335473876902361,0.5841272759394054,0.18923693895339966,0.11872272938489914,0.3596160113811493,0.48904770612716675,0.41446189303086073,0.00011999999999999998,470.79563999176025
3,0.6005129631889617,0.5310262266519296,0.2073420137166977,0.12790974974632263,0.5163646936416626,0.4904925227165222,0.5030962029395487,0.00020999999999999995,696.8875761032104
4,0.5852832597518071,0.5350246939563403,0.2267860323190689,0.1455456167459488,0.5711240172386169,0.44232305884361267,0.4985387559863854,0.0003,697.4852652549744
5,0.5527126745301286,0.5301638700774987,0.2507081627845764,0.1549360603094101,0.5693148374557495,0.478495329618454,0.5199691687774464,0.00029946142453710767,701.6243932247162
6,0.5298424380818757,0.5137288145122737,0.29630181193351746,0.17545004189014435,0.3937723934650421,0.6120901107788086,0.47923883616447616,0.0002978495785969824,705.2530348300934
7,0.5112453551251529,0.5065648429585199,0.28791114687919617,0.17618584632873535,0.41204336285591125,0.5453442931175232,0.4694138159154606,0.0002951760755665581,697.0715036392212
8,0.49194685904348295,0.49502798795265,0.3021232783794403,0.18156573176383972,0.44465401768684387,0.5839160084724426,0.5048574089378107,0.00029146017809643203,696.6964108943939
9,0.4779604650315528,0.5043398991879755,0.302435964345932,0.18165947496891022,0.5308356881141663,0.5816197395324707,0.5550685573239372,0.00028672865931302625,698.5995221138
10,0.4636911541633354,0.5013797478954287,0.30898284912109375,0.18523697555065155,0.443877637386322,0.6106452941894531,0.5140747201407122,0.00028101560991759757,701.4473116397858
11,0.4499228269147269,0.4871154504753377,0.31560012698173523,0.18779146671295166,0.5481603145599365,0.5692613124847412,0.5585115816018863,0.00027436219256195434,697.2766506671906
12,0.43596059851790464,0.485321995441931,0.32284629344940186,0.19516535103321075,0.5395002365112305,0.5720993876457214,0.5553218051452263,0.00026681634527060666,701.8513834476471
13,0.4260867957845422,0.4897134697241505,0.31393715739250183,0.1892913430929184,0.5041531920433044,0.5950617790222168,0.5458482703637335,0.0002584324360462014,697.4751591682434
14,0.4139634027653483,0.4906684826977932,0.3199478089809418,0.1902317851781845,0.5096549987792969,0.586986243724823,0.545594058902841,0.0002492708711468171,701.5945739746094
15,0.4018190881681752,0.48645981961358203,0.3357575237751007,0.20295751094818115,0.5085415840148926,0.5975386500358582,0.5494596906166449,0.0002393976598574908,700.4169099330902
16,0.3917452418078451,0.4952499088253418,0.33459192514419556,0.20061583817005157,0.5346435904502869,0.6078072190284729,0.568882670810569,0.0002288839388918061,699.4371514320374
17,0.37969165274410593,0.4836364962758809,0.3384544551372528,0.2064245045185089,0.5334956645965576,0.5991382598876953,0.5644147808649802,0.00021780545985024212,696.7817821502686
18,0.37014222924674695,0.5006470580170624,0.3418169617652893,0.2048022449016571,0.487485408782959,0.6135607361793518,0.5433049425913079,0.00020624204342815613,698.6167953014374
19,0.36113522427872613,0.49404812816285737,0.3410767912864685,0.20507827401161194,0.5654122233390808,0.5957841873168945,0.5802010045670292,0.00019427700430584425,695.9889419078827
20,0.3506734406089753,0.5115995855770842,0.3524084985256195,0.21236327290534973,0.515182614326477,0.6084522008895874,0.5579463920165562,0.0001819965508643611,700.532356262207
21,0.3409162179045425,0.5028884433155513,0.3431258201599121,0.2086746245622635,0.5221303701400757,0.6078072190284729,0.5617205964068658,0.00016948916405215835,696.2317869663239
22,0.33030411361156053,0.531855922763365,0.33455854654312134,0.20642311871051788,0.5783761739730835,0.5857478380203247,0.5820386659443276,0.0001568449598778242,698.1213364601135
23,0.3210935261508056,0.516928109537511,0.3403316140174866,0.20861442387104034,0.5287978649139404,0.5895920991897583,0.5575426340159185,0.00014415504012217588,695.1232843399048
24,0.3129762524108049,0.5230952744392583,0.35784339904785156,0.21788780391216278,0.5155602693557739,0.6163471937179565,0.5614666137936869,0.00013151083594784165,698.1849403381348
25,0.3027782358392631,0.5424297132740056,0.3453514277935028,0.21199336647987366,0.5239718556404114,0.6068009734153748,0.5623527977946773,0.00011900344913563894,695.609409570694
26,0.2957028705622121,0.5372539010361164,0.3474075198173523,0.21209822595119476,0.543996274471283,0.5984674692153931,0.5699333137607524,0.00010672299569415579,699.7207500934601
27,0.28817171625659443,0.5554458099233843,0.3476302921772003,0.2127574235200882,0.5643559694290161,0.5996800661087036,0.581482041317899,9.47579565718439e-05,694.1690282821655
28,0.27957617803459484,0.5526468513982139,0.3437455892562866,0.21123231947422028,0.5657932758331299,0.6017183065414429,0.5832030738306122,8.319454014975784e-05,697.9387104511261
29,0.2733315946937197,0.5609158132850689,0.3408374488353729,0.20968829095363617,0.5512419939041138,0.6011765003204346,0.575127411414766,7.21160611081939e-05,694.9648036956787
30,0.2663894780567296,0.574328790344026,0.3450658917427063,0.21085557341575623,0.5705726146697998,0.5994994640350342,0.5846784705199374,6.160234014250915e-05,696.846498966217
