epoch,train_loss,val_loss,map_50,map_50_95,precision,recall,f1,lr,epoch_time_sec
1,0.8833398707936051,0.7323520471868308,0.10896918922662735,0.057250283658504486,0.8197044134140015,0.21465982496738434,0.3402236840356883,0.0002,305.18085050582886
2,0.7014185734044853,0.655094587608524,0.16264034807682037,0.09240330755710602,0.8052670955657959,0.2761165201663971,0.4112278843462595,0.00019989467875370444,306.6024560928345
3,0.6422876375377786,0.6223077103495598,0.1998571902513504,0.11253672093153,0.5314425826072693,0.3804793655872345,0.44346544586802167,0.0001999157248512073,309.06403613090515
4,0.6065549023511566,0.6346939760057823,0.20652973651885986,0.11294097453355789,0.797697901725769,0.32005470991134644,0.4568219619899534,0.00019992394848791298,312.3786413669586
5,0.5781691194519718,0.6051613646356956,0.2300163060426712,0.12918666005134583,0.6226484179496765,0.3945148289203644,0.4829982499679074,0.00019992089134191935,307.0413167476654
6,0.5560358032736102,0.600051428636779,0.24633608758449554,0.14016616344451904,0.6320451498031616,0.4105626940727234,0.497779027854072,0.0001999280811252547,305.85853004455566
7,0.5341791475504167,0.589175238719453,0.24004341661930084,0.13586580753326416,0.5767312049865723,0.4056864082813263,0.47631884431811644,0.0001999292904090729,309.71244955062866
8,0.5187467776370115,0.5896223997292311,0.2500748634338379,0.14162541925907135,0.6432156562805176,0.4132717549800873,0.5032201240988518,0.00019993183017210666,304.6360056400299
9,0.5038984261584348,0.5912206286321515,0.24692146480083466,0.1423678696155548,0.6618902683258057,0.4159291982650757,0.5108452708039766,0.00019993172666820194,307.69731616973877
10,0.49127617171785143,0.591719595634419,0.2494104951620102,0.14346013963222504,0.6544405817985535,0.39221858978271484,0.490482038583422,0.0001999313560861736,305.973970413208
11,0.4777000037136732,0.5877525774033173,0.24792622029781342,0.14157558977603912,0.6371747255325317,0.41825124621391296,0.505007703323816,0.00019993124018509564,308.45032238960266
12,0.4665078547566549,0.5850000559635784,0.26082906126976013,0.14920365810394287,0.6430342197418213,0.4350215494632721,0.518959687653739,0.00019993215895197205,306.23997497558594
13,0.45658982341437565,0.6072177650487941,0.24785278737545013,0.13800981640815735,0.6133282780647278,0.4587579667568207,0.5249003709515387,0.00019993279280955625,305.90287828445435
14,0.4470942066680291,0.6051038550617902,0.2700437903404236,0.15273503959178925,0.6669706106185913,0.4340927302837372,0.5259045190718389,0.0001999275915787596,307.10624980926514
15,0.43769402869660284,0.5920131582280864,0.2624484896659851,0.14932169020175934,0.633507251739502,0.43853041529655457,0.5182881287497875,0.00019992809479211894,306.3442530632019
16,0.4309813167841154,0.6085673405424409,0.2621200978755951,0.14993956685066223,0.678212583065033,0.42839083075523376,0.525102395780376,0.00019993117195011128,307.00034523010254
17,0.4213701897577846,0.6239147587962772,0.25969284772872925,0.14674066007137299,0.6803598999977112,0.43115147948265076,0.5278185772633633,0.0001999272693967969,307.275187253952
18,0.4155450059624045,0.6061202462600626,0.26494428515434265,0.15123526751995087,0.6717862486839294,0.4333445131778717,0.5268424243391581,0.00019992355524001184,309.65375304222107
19,0.4096405423273081,0.6201597322588381,0.2682577669620514,0.15295954048633575,0.7000378370285034,0.42973244190216064,0.532548916784928,0.00019992785306052754,308.17312121391296
