epoch,train_loss,val_loss,map_50,map_50_95,precision,recall,f1,lr,epoch_time_sec
1,0.8660952077144746,0.7179555573167592,0.12116497755050659,0.06615613400936127,0.7735280394554138,0.2515028715133667,0.379587622260626,0.0002,329.4353039264679
2,0.6932520817951454,0.6468496183409308,0.16761179268360138,0.09233064204454422,0.6815462112426758,0.3320777118206024,0.4465685964583132,0.00019989981012086082,322.2780456542969
3,0.6394110611733165,0.6216468697916853,0.2052362710237503,0.1149335503578186,0.617449939250946,0.38507184386253357,0.4743290182917807,0.0001995994422525263,325.38646483421326
4,0.6038956128806797,0.6185270097568958,0.20924612879753113,0.11167757958173752,0.5921255350112915,0.35736215114593506,0.4457209040729639,0.0001990995012959095,322.03378534317017
5,0.5749070367169173,0.6036123716048081,0.2095729410648346,0.11906976252794266,0.6272439956665039,0.3894321322441101,0.4805246429297454,0.00019840099406556367,322.9915277957916
6,0.5548829032184167,0.5975849940611498,0.21951569616794586,0.12288320064544678,0.6930398941040039,0.34938982129096985,0.46457057233209054,0.00019750532726209145,326.8111517429352
7,0.5345286326517428,0.5806799248187211,0.24515777826309204,0.13795273005962372,0.633935272693634,0.39309579133987427,0.48527702112354537,0.0001964143046392374,320.8820571899414
8,0.518087100186955,0.5770423486284966,0.2550773322582245,0.14593003690242767,0.7365937829017639,0.37459686398506165,0.4966307480699971,0.0001951301233713678,324.40903902053833
9,0.5020236666826589,0.5779948770782374,0.25373080372810364,0.14700494706630707,0.6469091176986694,0.42632678151130676,0.5139497891969681,0.00019365536962865387,327.23783349990845
10,0.4895303682395348,0.5734328789650088,0.2524348199367523,0.14328914880752563,0.6549856066703796,0.3992879092693329,0.4961290016961342,0.00019199301336886938,326.5532109737396
11,0.4754410229061531,0.585783982799001,0.22745709121227264,0.12720337510108948,0.611495316028595,0.4175030291080475,0.49621293937731126,0.0001901464023562907,324.0659782886505
12,0.46509231742107676,0.5752269179716597,0.26934075355529785,0.1550137996673584,0.6222699880599976,0.4631182551383972,0.5310258203020926,0.00018811925541974546,327.1359028816223
13,0.4531465438557202,0.5909673895714057,0.26883289217948914,0.15334343910217285,0.660892128944397,0.45375266671180725,0.5380755682635561,0.0001859156549633857,327.2112808227539
14,0.44312569433627524,0.5964561344063195,0.2628457844257355,0.1502724140882492,0.6024192571640015,0.4664207100868225,0.525767797435801,0.00018354003874526966,328.20965242385864
15,0.43274661016792093,0.5855828684611912,0.2670420706272125,0.1540035754442215,0.6274595260620117,0.44593513011932373,0.5213483107778821,0.0001809971909403073,324.9050130844116
16,0.424945333196663,0.6000636197137137,0.2790052592754364,0.16046392917633057,0.6823989152908325,0.43682757019996643,0.5326726340698943,0.000178292232505569,326.2644073963165
