epoch,train_loss,val_loss,map_50,map_50_95,precision,recall,f1,lr,epoch_time_sec
1,0.9282405827705587,0.7593240147306971,0.09818267822265625,0.04736209660768509,0.2727355659008026,0.38556206226348877,0.3194800732749084,2.9999999999999997e-05,337.38245701789856
2,0.7725088551953637,0.6713446012161074,0.16159795224666595,0.08712244033813477,0.3796369731426239,0.43223509192466736,0.4042322159974894,0.00011999999999999998,340.12958693504333
3,0.7049713252740826,0.6560533745554242,0.19046548008918762,0.10456518828868866,0.2742774784564972,0.5004773139953613,0.3543563900338388,0.00020999999999999995,351.1429269313812
4,0.6768877015936066,0.640913238490585,0.19196681678295135,0.10642755031585693,0.3144005537033081,0.4278748035430908,0.3624640743798438,0.0003,346.88863348960876
5,0.6327065768454808,0.6215244231432894,0.19899272918701172,0.11391652375459671,0.41238343715667725,0.4632730484008789,0.43634949364866854,0.00029983568327711385,340.7472629547119
6,0.6082648830661005,0.6044978514096163,0.23209503293037415,0.13194505870342255,0.3583170771598816,0.5168089866638184,0.4232109937218044,0.00029934309431227374,343.69237661361694
7,0.5844180297672896,0.5906238572767181,0.24705171585083008,0.13469398021697998,0.32827308773994446,0.5093784928321838,0.39924774106229155,0.00029852331592293026,345.75835943222046
8,0.562621572279407,0.5723555580216603,0.24045348167419434,0.14128191769123077,0.37874558568000793,0.5041667819023132,0.43254789513228226,0.00029737815015989856,344.4243805408478
9,0.5448615534555705,0.5783036397973986,0.25699084997177124,0.14613640308380127,0.3228372037410736,0.5361851453781128,0.40301748423393785,0.00029591011434605945,346.1289825439453
10,0.5276541426519971,0.5688248123348194,0.2603714168071747,0.15023423731327057,0.35702934861183167,0.5158543586730957,0.42199240086288137,0.0002941224355427375,346.22124218940735
11,0.5144139096642786,0.5855175736394241,0.23916302621364594,0.1353132128715515,0.3184239864349365,0.5536004304885864,0.4042998167188534,0.0002920190434559198,343.45414304733276
12,0.5034699862862031,0.5579233995645586,0.2739122807979584,0.15918928384780884,0.40364402532577515,0.5389974117279053,0.46160305787116873,0.0002896045617979094,339.8662254810333
13,0.48872650548935453,0.5704478800949389,0.27715393900871277,0.15706080198287964,0.3997885584831238,0.5658556818962097,0.4685423842758153,0.000286884298123402,339.83326745033264
14,0.47640222305724367,0.5742432904722047,0.2547558844089508,0.1477680653333664,0.3656354546546936,0.5388168096542358,0.43564605219723584,0.00028386423216232923,340.43538427352905
15,0.46838462479615167,0.5712969858389702,0.27455902099609375,0.1589966118335724,0.39547041058540344,0.5289093852043152,0.45255859697912776,0.0002805510026751141,340.0763692855835
16,0.4588636872859393,0.5686405287498105,0.2832537293434143,0.16485613584518433,0.37573811411857605,0.5581929087638855,0.4491431288062063,0.000276951892859235,343.88793778419495
17,0.447081743646298,0.5753178342524237,0.27518728375434875,0.16148126125335693,0.4425051212310791,0.5337598919868469,0.4838675616027709,0.0002730748143391769,340.11032915115356
18,0.4406547905653899,0.5680766638069257,0.2798019349575043,0.16506141424179077,0.4215255677700043,0.5470729470252991,0.4761626847119069,0.0002689282897749638,337.20736503601074
19,0.42967323275059643,0.5806006539041979,0.2816208302974701,0.16419033706188202,0.43289685249328613,0.5544260740280151,0.48618196932300095,0.00026452143412750205,341.3599376678467
20,0.4234103071163737,0.592457213541017,0.2705671489238739,0.1562873125076294,0.42874255776405334,0.5355659127235413,0.4762374412333544,0.0002598639346219185,342.17548990249634
21,0.4135912007621141,0.5810775390832964,0.2869459092617035,0.16326691210269928,0.39308416843414307,0.5663458704948425,0.46407051377730296,0.0002549660294529368,339.1695566177368
22,0.4064184172385187,0.5778903454868463,0.2854098379611969,0.16546081006526947,0.4217662811279297,0.547330915927887,0.4764139771708627,0.0002498384852791038,339.10859990119934
23,0.3983213042354554,0.5844636555679523,0.29107216000556946,0.16567261517047882,0.44233977794647217,0.5542970895767212,0.49203006533176785,0.00024449257355533725,340.7725875377655
24,0.3911585085052532,0.5927814860848615,0.28823477029800415,0.16745172441005707,0.43540066480636597,0.5618566274642944,0.4906111011067383,0.00023894004575582156,340.7617392539978
