epoch,train_loss,val_loss,map_50,map_50_95,precision,recall,f1,lr,epoch_time_sec
1,0.3295365612359881,0.6292748439812312,0.29897692799568176,0.17734070122241974,0.44679516553878784,0.5693903565406799,0.5006976641158796,1e-05,368.1931438446045
2,0.3227894314862926,0.639660988954732,0.29622024297714233,0.17548775672912598,0.45467397570610046,0.5642044544219971,0.5035518955306354,3.9999999999999996e-05,385.41547751426697
3,0.31739674728451245,0.6387600168368243,0.29679274559020996,0.1747855246067047,0.44378188252449036,0.5702675580978394,0.49913623603991075,7e-05,388.6768093109131
4,0.31477957513823424,0.6551417168909616,0.293153315782547,0.17131082713603973,0.4302833676338196,0.5641786456108093,0.48821711507806037,0.0001,382.92825627326965
5,0.3104344200923099,0.6676013550727907,0.29469409584999084,0.17354045808315277,0.4390566945075989,0.5644108653068542,0.49390409573703054,9.831332840130888e-05,407.2881672382355
6,0.3050223139514145,0.6719317927847813,0.2966860234737396,0.17518340051174164,0.44210484623908997,0.5709641575813293,0.4983392446982243,9.336825748732972e-05,458.96238899230957
7,0.29810443761607697,0.6804651699035708,0.29611310362815857,0.17466852068901062,0.4447089731693268,0.5686936974525452,0.4991168813218062,8.55017856687341e-05,466.56926107406616
8,0.2922057521486901,0.6849899145155928,0.29627880454063416,0.17406414449214935,0.45112520456314087,0.5720219612121582,0.5044309028035111,7.525e-05,472.2456331253052
9,0.2860041248977037,0.7106782809226182,0.29351961612701416,0.17185714840888977,0.46481120586395264,0.5640238523483276,0.509633890978792,6.331154273257477e-05,471.98246216773987
10,0.2795810845089968,0.7188818463987677,0.2972923517227173,0.17542392015457153,0.44714826345443726,0.5736474394798279,0.502559827909086,5.0499999999999994e-05,469.411420583725
11,0.27395196863633153,0.7314068038206901,0.2983405888080597,0.17453067004680634,0.4552503526210785,0.5725895762443542,0.5072221834778009,3.768845726742522e-05,468.5030589103699
