epoch,train_loss,val_loss,map_50,map_50_95,precision,recall,f1,lr,epoch_time_sec
1,0.9703199157792941,0.849172682657729,0.11502790451049805,0.04174860566854477,0.5920680165290833,0.31275317072868347,0.4092988804068788,2.9999999999999997e-05,319.42477798461914
2,0.7875624597901467,0.7339919467259498,0.18511366844177246,0.07550272345542908,0.3959847092628479,0.5287287831306458,0.45282893607395414,0.00011999999999999998,316.54407000541687
3,0.7184745458833072,0.7028033210195764,0.21583929657936096,0.08774857223033905,0.5326393246650696,0.47261279821395874,0.5008338822459669,0.00020999999999999995,312.5616567134857
4,0.6833739286502742,0.7003284700378014,0.20419105887413025,0.08760999143123627,0.4688243269920349,0.5187440514564514,0.492522515124006,0.0003,317.2585530281067
5,0.6432121700258426,0.6834365984384161,0.22330671548843384,0.10774607956409454,0.4115225672721863,0.603550136089325,0.4893728314404284,0.00029983568327711385,320.0606138706207
6,0.613202090076964,0.6573719968543436,0.27395570278167725,0.12513762712478638,0.4161433279514313,0.6274413466453552,0.5004012351718561,0.00029934309431227374,316.53308272361755
7,0.5886147187559949,0.6354507709289119,0.2893110513687134,0.13273920118808746,0.4542962610721588,0.6157537698745728,0.522844030288207,0.00029852331592293026,317.6253261566162
8,0.5701375491134316,0.6325545860250501,0.29026490449905396,0.13625146448612213,0.48988646268844604,0.621120274066925,0.5477525993322975,0.00029737815015989856,312.29073882102966
9,0.5479998985404432,0.6229150480162489,0.30903172492980957,0.14565598964691162,0.597388505935669,0.5689517259597778,0.5828234544705303,0.00029591011434605945,316.0341246128082
10,0.5334362060163166,0.6309927036292362,0.30494627356529236,0.13911466300487518,0.492922842502594,0.6361361145973206,0.5554466750457187,0.0002941224355427375,311.94947123527527
11,0.5172741306699324,0.6295282267523508,0.31851479411125183,0.15013675391674042,0.595928430557251,0.5981578230857849,0.5970410456523264,0.0002920190434559198,317.7251627445221
12,0.502341566162992,0.6208118640810903,0.3316752314567566,0.157140851020813,0.5041652321815491,0.6448825001716614,0.5659074488803243,0.0002896045617979094,318.13442516326904
13,0.49130475170201215,0.6212174005969597,0.3241928517818451,0.15797673165798187,0.48785650730133057,0.6421218514442444,0.5544589792944646,0.000286884298123402,320.1019163131714
14,0.47922925539176603,0.6160021099078394,0.3345353901386261,0.16104161739349365,0.5044047236442566,0.6426120400428772,0.5651818852696604,0.00028386423216232923,312.8627848625183
15,0.4664686322235243,0.6218325727394898,0.3302557170391083,0.1597752869129181,0.4953281879425049,0.6578859090805054,0.5651499336662239,0.0002805510026751141,317.44985604286194
16,0.45620602341679617,0.6161365428545179,0.3310402035713196,0.16050554811954498,0.4801589548587799,0.6577827334403992,0.5551080043213166,0.000276951892859235,315.2400846481323
17,0.44587380161833556,0.6304610415096701,0.34277984499931335,0.16436578333377838,0.5572522282600403,0.6421218514442444,0.596684284889652,0.0002730748143391769,313.8381679058075
18,0.4370269734568995,0.6408015994259911,0.3388619124889374,0.1618693470954895,0.6012485027313232,0.6113160848617554,0.6062404996475966,0.0002689282897749638,319.3153033256531
19,0.4258806725229483,0.6261916491237,0.33231914043426514,0.1622781902551651,0.5342430472373962,0.6474625468254089,0.585429003173032,0.00026452143412750205,320.0929000377655
20,0.4183820956058533,0.6296235072786791,0.32676252722740173,0.16032445430755615,0.5105401873588562,0.6511003971099854,0.5723162967518958,0.0002598639346219185,312.58029794692993
21,0.4091010588314499,0.6473499103619235,0.3343713581562042,0.16303092241287231,0.5454345345497131,0.6388193964958191,0.5884450134464094,0.0002549660294529368,317.5209710597992
22,0.4007205932466739,0.6501929897026424,0.3447127342224121,0.1696769744157791,0.5966427326202393,0.6345881223678589,0.6150307066850856,0.0002498384852791038,314.62984466552734
23,0.3920153772322592,0.6523698519398696,0.3368687033653259,0.1665114313364029,0.543537437915802,0.6490363478660583,0.5916205065702735,0.00024449257355533725,313.5964171886444
24,0.38627105347388535,0.6486239471357235,0.33922532200813293,0.16654294729232788,0.537737250328064,0.6571635007858276,0.5914822525621679,0.00023894004575582156,320.68860697746277
25,0.37670544228011144,0.6585550237528599,0.3452233076095581,0.1717723309993744,0.5323227047920227,0.6649810075759888,0.5913027495556145,0.00023319310754171726,316.1412675380707
26,0.3689151333762409,0.6661487112950234,0.33477845788002014,0.1665724813938141,0.5356564521789551,0.6571635007858276,0.5902212961101119,0.00022726439193046887,312.61087822914124
27,0.3622461194943807,0.668946353297164,0.3393590748310089,0.16695725917816162,0.5163057446479797,0.6637684106826782,0.5808235728292842,0.00022116693152569048,315.49824929237366
28,0.3549320771277172,0.675035301677502,0.3354964554309845,0.16743949055671692,0.5302331447601318,0.6671998500823975,0.5908831245111991,0.00021491412986867505,319.5598883628845
29,0.3471789848708694,0.6923216103854841,0.33121761679649353,0.1649274230003357,0.5396407842636108,0.6511777639389038,0.5901857671891988,0.00020851973197450128,314.74528193473816
30,0.34177050619111,0.7069424603977342,0.3425195813179016,0.17264527082443237,0.5366745591163635,0.6627879738807678,0.5931013831358076,0.0002019977941175077,320.2505781650543
31,0.3336744808807177,0.6988595587058659,0.33771055936813354,0.17037147283554077,0.5519968867301941,0.6554348468780518,0.5992852181381416,0.00019536265293255089,320.4829571247101
32,0.32722434820089263,0.7088396525295981,0.34300312399864197,0.17067648470401764,0.529207706451416,0.6652132272720337,0.589467174203573,0.00018862889389997058,313.4159746170044
