epoch,train_loss,val_loss,map_50,map_50_95,precision,recall,f1,lr,epoch_time_sec
1,0.5644146038014418,0.8437738571941418,0.4111729562282562,0.24865753948688507,0.7326905727386475,0.6156763434410095,0.6691060827501417,1e-05,562.421811580658
2,0.5552026008627619,0.847393908096056,0.4078415334224701,0.24686816334724426,0.720403790473938,0.6149797439575195,0.6635303299591926,3.9999999999999996e-05,569.9709029197693
3,0.5571277895171025,0.8484014546784171,0.3935762643814087,0.23731587827205658,0.715313732624054,0.6129415035247803,0.6601825655703741,7e-05,572.9830679893494
4,0.5663081537678893,0.8584874283767094,0.39796990156173706,0.23784784972667694,0.7289402484893799,0.6039113402366638,0.6605615901143674,0.0001,572.0657875537872
5,0.5603456168593228,0.8685467053938957,0.3963380753993988,0.236037477850914,0.7269123196601868,0.6102582812309265,0.6634968829045239,9.915716843435315e-05,567.9337885379791
6,0.5516464450685549,0.8656284509457811,0.3988388180732727,0.24057486653327942,0.7376065850257874,0.6092262268066406,0.6672977859094543,9.665737535551561e-05,571.5957081317902
7,0.54247939668605,0.8746994337352523,0.3929835259914398,0.2357751727104187,0.7284838557243347,0.6038339734077454,0.6603278760473776,9.258574821861591e-05,498.3333191871643
8,0.5307026409321869,0.880154953005105,0.39673879742622375,0.23720517754554749,0.7219439148902893,0.6097938418388367,0.6611466127300968,8.708094140242264e-05,459.69943618774414
9,0.5213443004769102,0.8854680334890845,0.3942410945892334,0.23551258444786072,0.736397922039032,0.6100518703460693,0.6672969645055757,8.033041450077321e-05,536.6670560836792
10,0.5081515408550448,0.8916094664783374,0.39337801933288574,0.23470458388328552,0.739251971244812,0.6139993071556091,0.670829143711218,7.256404861093866e-05,535.0799119472504
11,0.49481451541774796,0.888594723639697,0.3916704058647156,0.23397335410118103,0.7325400710105896,0.6083490252494812,0.664693358158301,6.404631800856812e-05,569.184385061264
